resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId
1416,71,10,5,10,15,16,16,16,0,60,87:22.357,5242191,55,3,1:23.722,192.33810157680412,1
1417,71,7,4,7,17,17,17,17,0,52,93:25.973,5605078,48,19,1:24.706,207.08374239406746,1
1418,71,8,4,8,9,18,18,18,0,54,78:26.961,4706479,56,9,1:25.338,222.4814522122512,1
1419,71,15,8,15,13,19,19,19,0,56,70:42.390,4242577,13,15,1:14.715,205.2530027358703,1
1420,71,19,10,19,8,20,20,20,0,56,68:23.195,4103884,22,19,1:18.061,222.75715551938742,1
1421,72,4,2,4,9,1,1,1,25,54,78:03.584,4683306,57,18,1:16.477,185.41125902304702,1
1422,72,1,1,1,10,2,2,2,18,62,94:24.636,5664905,55,2,1:22.668,203.68048289534727,1
1423,72,3,2,3,16,3,3,3,15,62,89:12.663,5352561,40,18,1:21.084,200.74396393872536,1
1424,72,2,1,2,15,4,4,4,12,52,64:59.517,3899934,23,6,1:17.928,232.56105816697578,1
1425,72,6,3,6,14,5,5,5,10,65,85:17.403,5117007,57,19,1:19.951,188.83168068278405,1
1426,72,11,6,11,4,6,6,6,8,65,84:00.334,5040934,27,7,1:18.174,177.40665081378927,1
1427,72,19,10,19,1,7,7,7,6,52,71:58.324,4318062,59,12,1:15.203,173.82631738021723,1
1428,72,17,9,17,19,8,8,8,4,52,90:10.222,5410170,41,5,1:24.095,208.11700533385797,1
1429,72,5,3,5,2,9,9,9,2,68,79:57.778,4797491,29,5,1:17.200,220.37408995042694,1
1430,72,14,7,14,7,10,10,10,1,54,78:33.809,4713829,33,16,1:22.390,178.95740473979862,1
1431,72,12,6,12,3,11,11,11,0,57,79:47.306,4787207,29,16,1:22.326,222.0078578455746,1
1432,72,13,7,13,4,12,12,12,0,61,75:35.720,4535270,10,17,1:20.257,200.862417699413,1
1433,72,16,8,16,18,13,13,13,0,57,80:44.088,4844949,48,14,1:20.335,229.30860308655443,1
1434,72,10,5,10,20,14,14,14,0,65,84:53.050,5093799,57,9,1:27.300,187.15704414238618,1
1435,72,18,9,18,7,15,15,15,0,58,80:21.600,4821188,55,15,1:21.332,201.76715982312143,1
1436,72,9,5,9,19,16,16,16,0,55,93:00.523,5580024,33,13,1:31.743,197.54643912480773,1
1437,72,8,4,8,19,17,17,17,0,60,85:26.241,5126334,52,4,1:18.497,212.9829544214084,1
1438,72,15,8,15,5,18,18,18,0,52,77:08.847,4628178,35,8,1:18.695,209.56897720858592,1
1439,72,20,10,20,1,19,19,19,0,55,91:13.026,5473034,32,15,1:22.478,201.1341329767853,1
1440,72,7,4,7,9,20,20,20,0,69,61:04.365,3664376,27,8,1:07.097,217.45740689877982,1
1441,73,4,2,4,3,1,1,1,25,62,77:37.091,4657845,20,11,1:07.852,178.90654000001481,1
1442,73,2,1,2,14,2,2,2,18,50,88:40.330,5320642,22,1,1:21.417,200.36461994274234,1
1443,73,1,1,1,13,3,3,3,15,54,80:31.814,4831431,16,14,1:23.253,175.38632235799213,1
1444,73,6,3,6,19,4,4,4,12,54,83:13.483,4993419,55,6,1:16.647,167.19812488580325,1
1445,73,3,2,3,2,5,5,5,10,62,61:11.776,3671894,21,10,1:13.137,221.04901263228086,1
1446,73,14,7,14,6,6,6,6,8,59,86:27.862,5187015,56,9,1:19.319,148.1158168538631,1
1447,73,5,3,5,3,7,7,7,6,56,75:25.488,4525373,49,6,1:14.960,196.76712411042777,1
1448,73,17,9,17,1,8,8,8,4,62,81:33.922,4893768,27,18,1:25.844,202.15050000861598,1
1449,73,8,4,8,18,9,9,9,2,53,73:33.528,4413496,41,14,1:18.824,196.3614568488924,1
1450,73,18,9,18,11,10,10,10,1,62,67:04.231,4024339,19,11,1:15.610,203.60936283662414,1
1451,73,13,7,13,8,11,11,11,0,52,61:54.224,3714932,29,16,1:14.584,212.5479985393815,1
1452,73,16,8,16,6,12,12,12,0,56,91:33.247,5493147,57,8,1:24.617,184.6314663694799,1
1453,73,7,4,7,20,13,13,13,0,62,94:42.410,5682888,21,13,1:22.327,218.1889922637987,1
1454,73,11,6,11,13,14,14,14,0,61,68:00.754,4080932,11,1,1:18.967,212.9511682878724,1
1455,73,12,6,12,17,15,15,15,0,58,70:11.799,4211516,47,15,1:13.214,181.6873540728308,1
1456,73,9,5,9,13,16,16,16,0,56,72:17.534,4337339,59,14,1:11.618,214.35703821270727,1
1457,73,10,5,10,19,17,17,17,0,65,71:26.213,4286949,19,8,1:24.404,183.57448359923362,1
1458,73,19,10,19,5,18,18,18,0,65,88:09.712,5289503,31,12,1:21.807,218.2742330468518,1
1459,73,15,8,15,12,19,19,19,0,58,85:24.320,5124785,44,12,1:20.531,191.36096340168132,1
1460,73,20,10,20,16,20,20,20,0,50,73:10.847,4390086,45,6,1:14.082,202.19614705713866,1
1461,74,14,7,14,14,1,1,1,25,59,93:45.022,5625542,43,3,1:21.605,196.3351777852934,1
1462,74,4,2,4,2,2,2,2,18,56,72:44.646,4364529,55,5,1:15.135,202.68026320828196,1
1463,74,5,3,5,14,3,3,3,15,67,67:04.176,4024255,50,13,1:13.783,202.035726564053,1
1464,74,3,2,3,8,4,4,4,12,64,79:44.372,4784094,28,15,1:18.575,226.51000439442512,1
1465,74,2,1,2,15,5,5,5,10,53,81:58.325,4918280,25,5,1:20.918,171.76848629749873,1
1466,74,7,4,7,5,6,6,6,8,68,97:18.934,5838667,44,13,1:24.845,176.58443062666726,1
1467,74,1,1,1,14,7,7,7,6,63,74:16.504,4456730,37,2,1:19.894,221.9334177499226,1
1468,74,6,3,6,18,8,8,8,4,52,83:27.370,5007652,46,1,1:20.616,201.66221943129327,1
1469,74,12,6,12,12,9,9,9,2,62,60:36.137,3636021,26,11,1:12.708,242.0752295389159,1
1470,74,13,7,13,11,10,10,10,1,53,89:25.532,5365526,52,9,1:17.134,162.38657311489146,1
1471,74,8,4,8,6,11,11,11,0,68,75:31.960,4531675,57,18,1:23.983,195.80283942773912,1
1472,74,19,10,19,13,12,12,12,0,65,64:04.727,3844975,23,11,1:11.978,209.6825584007846,1
1473,74,17,9,17,16,13,13,13,0,67,79:47.882,4787388,37,4,1:23.347,195.55951718096318,1
1474,74,10,5,10,4,14,14,14,0,69,90:24.665,5424305,35,9,1:22.580,208.9747345645217,1
1475,74,11,6,11,4,15,15,15,0,62,74:16.915,4456185,39,11,1:19.350,214.91747257957869,1
1476,74,9,5,9,3,16,16,16,0,64,83:03.272,4983002,57,20,1:16.262,210.68604099460333,1
1477,74,16,8,16,16,17,17,17,0,54,89:36.194,5376239,56,16,1:26.746,207.15151781658602,1
1478,74,18,9,18,8,18,18,18,0,68,82:09.181,4929241,14,17,1:24.868,221.0674627820114,1
1479,74,20,10,20,3,19,19,19,0,57,92:30.277,5550523,54,16,1:24.052,234.20500782234626,1
1480,74,15,8,15,16,20,20,20,0,67,86:57.816,5217150,16,19,1:25.054,218.12849174802085,1
1481,75,3,2,3,5,1,1,1,25,56,94:29.519,5669024,32,14,1:28.835,201.8660528513512,1
1482,75,5,3,5,11,2,2,2,18,63,87:38.589,5258529,11,13,1:20.706,198.06336199919653,1
1483,75,4,2,4,19,3,3,3,15,64,68:50.575,4130854,10,16,1:17.238,220.96803746283254,1
1484,75,17,9,17,17,4,4,4,12,54,69:07.381,4147556,14,7,1:22.716,206.9152150348693,1
1485,75,6,3,6,6,5,5,5,10,64,68:27.948,4107326,40,19,1:17.869,198.2317772569428,1
1486,75,1,1,1,15,6,6,6,8,68,73:26.987,4406937,49,9,1:12.708,230.1039199775808,1
1487,75,11,6,11,1,7,7,7,6,60,70:22.121,4222551,30,20,1:18.704,229.16119553298208,1
1488,75,9,5,9,2,8,8,8,4,62,77:24.747,4644517,46,13,1:21.933,209.011043004216,1
1489,75,8,4,8,4,9,9,9,2,50,77:53.878,4673417,21,9,1:17.415,182.16487509617838,1
1490,75,20,10,20,1,10,10,10,1,50,79:20.642,4760164,49,11,1:23.608,193.35099643475294,1
1491,75,14,7,14,3,11,11,11,0,59,79:52.203,4792876,19,2,1:27.791,188.78669959278676,1
1492,75,19,10,19,19,12,12,12,0,50,76:21.964,4581401,58,1,1:28.114,192.22913501233913,1
1493,75,13,7,13,17,13,13,13,0,60,71:14.752,4274970,32,1,1:25.040,198.11650430541403,1
1494,75,2,1,2,2,14,14,14,0,67,62:43.977,3763639,15,20,1:15.551,229.0091283025157,1
1495,75,10,5,10,10,15,15,15,0,60,65:41.836,3941085,18,5,1:14.444,181.64401626999987,1
1496,75,12,6,12,7,16,16,16,0,50,84:24.634,5064994,47,8,1:25.944,218.2156383389226,1
1497,75,16,8,16,19,17,17,17,0,51,85:28.310,5128395,20,3,1:25.272,198.32874893614274,1
1498,75,15,8,15,1,18,18,18,0,56,66:11.403,3971076,52,6,1:17.566,203.72477421556087,1
1499,75,18,9,18,14,19,19,19,0,52,94:25.867,5665412,17,18,1:23.067,243.65089735286094,1
1500,75,7,4,7,1,20,20,20,0,50,69:44.357,4184163,16,5,1:22.980,182.77423795228196,1
1501,76,2,1,2,5,1,1,1,25,59,55:29.457,3329725,18,13,1:05.009,171.46345085760453,1
1502,76,1,1,1,17,2,2,2,18,69,84:04.417,5044975,51,3,1:20.870,189.15300052779372,1
1503,76,11,6,11,8,3,3,3,15,63,65:00.397,3900185,43,8,1:18.754,218.1374106922057,1
1504,76,5,3,5,11,4,4,4,12,63,83:19.970,4999702,11,2,1:18.188,205.22369082559257,1
1505,76,19,10,19,5,5,5,5,10,61,97:20.165,5840718,27,5,1:28.581,186.03555535323008,1
1506,76,4,2,4,12,6,6,6,8,58,100:20.942,6020702,23,1,1:28.784,222.41761964593547,1
1507,76,8,4,8,8,7,7,7,6,62,75:00.847,4500125,11,13,1:12.017,212.29661935355378,1
1508,76,9,5,9,4,8,8,8,4,68,99:59.561,5999808,34,6,1:28.242,196.76771478583677,1
1509,76,6,3,6,16,9,9,9,2,65,70:46.900,4246720,56,4,1:15.223,221.31927439463652,1
1510,76,12,6,12,17,10,10,10,1,51,77:42.591,4662586,48,18,1:20.614,230.88185327048092,1
1511,76,17,9,17,15,11,11,11,0,52,81:24.157,4884829,33,13,1:21.547,172.24372978410594,1
1512,76,15,8,15,18,12,12,12,0,56,67:12.670,4032122,38,4,1:16.972,204.0500935320459,1
1513,76,13,7,13,11,13,13,13,0,69,82:16.906,4936969,58,14,1:20.831,174.06782483583254,1
1514,76,10,5,10,10,14,14,14,0,69,67:41.380,4061359,53,9,1:16.846,181.09073307655305,1
1515,76,3,2,3,20,15,15,15,0,63,81:09.725,4869284,25,19,1:19.374,209.4290415437596,1
1516,76,7,4,7,19,16,16,16,0,57,94:35.211,5675714,17,3,1:22.041,176.37612921141005,1
1517,76,14,7,14,15,17,17,17,0,64,72:26.781,4346175,48,5,1:26.499,191.82460237788518,1
1518,76,20,10,20,6,18,18,18,0,62,64:59.736,3899741,38,14,1:14.353,192.0898753974158,1
1519,76,18,9,18,9,19,19,19,0,52,82:58.867,4978563,56,5,1:14.573,228.30932000168968,1
1520,76,16,8,16,12,20,20,20,0,63,92:02.853,5522541,52,19,1:24.357,209.01536889043774,1
1521,77,6,3,6,18,1,1,1,25,51,72:17.536,4337046,26,1,1:14.342,209.09751601327687,1
1522,77,1,1,1,9,2,2,2,18,52,74:25.911,4465875,34,15,1:21.348,237.9064781790434,1
1523,77,3,2,3,3,3,3,3,15,53,74:18.954,4458995,51,14,1:21.759,191.17749601607784,1
1524,77,4,2,4,1,4,4,4,12,59,85:42.037,5142249,22,10,1:20.427,205.14113939287736,1
1525,77,5,3,5,14,5,5,5,10,64,71:24.251,4284089,32,4,1:12.824,203.30481294237438,1
1526,77,9,5,9,14,6,6,6,8,66,70:24.033,4224165,56,6,1:21.836,200.72918794037173,1
1527,77,7,4,7,15,7,7,7,6,64,89:10.911,5350709,42,10,1:22.402,176.64998352238572,1
1528,77,10,5,10,11,8,8,8,4,58,74:11.928,4451976,37,16,1:23.008,210.6825623758935,1
1529,77,19,10,19,8,9,9,9,2,65,82:11.484,4931756,30,1,1:20.464,209.63935654105785,1
1530,77,11,6,11,18,10,10,10,1,64,75:59.243,4559030,22,10,1:17.095,217.04579378905623,1
1531,77,18,9,18,1,11,11,11,0,51,69:03.586,4143466,55,10,1:19.230,229.89263130100545,1
1532,77,8,4,8,15,12,12,12,0,60,74:28.639,4468000,47,7,1:19.646,201.4854738038029,1
1533,77,2,1,2,19,13,13,13,0,52,80:45.054,4845171,24,4,1:25.005,202.9690056730211,1
1534,77,16,8,16,6,14,14,14,0,68,77:00.496,4620471,59,13,1:08.806,194.74319001075213,1
1535,77,12,6,12,12,15,15,15,0,53,81:52.931,4912352,59,16,1:20.909,214.15583228310035,1
1536,77,17,9,17,9,16,16,16,0,58,83:52.583,5032948,26,16,1:21.143,201.13015348858534,1
1537,77,13,7,13,14,17,17,17,0,69,89:49.173,5389096,23,14,1:22.677,201.08955691547825,1
1538,77,20,10,20,2,18,18,18,0,52,72:30.329,4350760,29,2,1:15.154,245.6468467645313,1
1539,77,15,8,15,1,19,19,19,0,55,79:38.422,4778161,56,18,1:12.456,207.68320355934955,1
1540,77,14,7,14,20,20,20,20,0,57,68:06.704,4086916,49,12,1:17.022,186.8114988125837,1
1541,78,4,2,4,9,1,1,1,25,64,73:52.264,4432242,21,11,1:13.112,213.48336481182832,1
1542,78,1,1,1,11,2,2,2,18,58,85:45.744,5145355,17,3,1:16.308,155.4853332522222,1
1543,78,3,2,3,18,3,3,3,15,64,71:11.274,4271656,31,6,1:20.046,223.78389944187893,1
1544,78,2,1,2,4,4,4,4,12,54,78:57.575,4737125,16,6,1:12.631,195.7788592959788,1
1545,78,5,3,5,14,5,5,5,10,69,75:55.539,4555911,32,3,1:12.384,235.158133797092,1
1546,78,13,7,13,16,6,6,6,8,57,72:54.185,4374937,15,13,1:25.480,227.49554577841903,1
1547,78,12,6,12,4,7,7,7,6,56,94:06.043,5646975,22,5,1:25.699,188.9696853979404,1
1548,78,8,4,8,14,8,8,8,4,59,87:25.771,5245173,12,14,1:23.060,187.73631333583455,1
1549,78,14,7,14,5,9,9,9,2,52,74:40.482,4480629,22,2,1:18.343,203.0540339883743,1
1550,78,6,3,6,14,10,10,10,1,67,71:41.809,4301843,50,6,1:14.672,248.06363851394354,1
1551,78,7,4,7,1,11,11,11,0,51,71:45.823,4305142,45,17,1:21.009,171.6472048554519,1
1552,78,11,6,11,14,12,12,12,0,64,69:38.492,4178570,50,2,1:20.530,195.73476111974037,1
1553,78,15,8,15,2,13,13,13,0,65,63:44.538,3824834,11,19,1:16.137,192.09752143438624,1
1554,78,17,9,17,18,14,14,14,0,62,76:13.472,4573369,48,18,1:20.613,188.06547409001445,1
1555,78,19,10,19,12,15,15,15,0,52,92:50.346,5570277,14,7,1:24.713,193.0303360115426,1
1556,78,10,5,10,10,16,16,16,0,67,75:29.994,4529695,44,5,1:25.111,150.1020617151961,1
1557,78,20,10,20,19,17,17,17,0,55,87:45.055,5265993,54,4,1:24.184,168.0337363042034,1
1558,78,18,9,18,4,18,18,18,0,61,83:49.869,5029267,28,10,1:19.000,179.81768231168746,1
1559,78,9,5,9,4,19,19,19,0,58,85:17.699,5117729,27,17,1:18.558,232.37336092417252,1
1560,78,16,8,16,19,20,20,20,0,61,81:52.280,4912015,44,1,1:29.132,228.0817428743061,1
1561,79,5,3,5,2,1,1,1,25,50,89:06.569,5346176,57,18,1:18.770,200.54994337544457,1
1562,79,1,1,1,5,2,2,2,18,69,75:32.584,4532530,56,14,1:19.131,180.43464346541316,1
1563,79,6,3,6,19,3,3,3,15,63,85:13.446,5113964,52,9,1:26.070,184.49241940654787,1
1564,79,3,2,3,14,4,4,4,12,57,94:51.931,5691058,35,10,1:28.417,196.69151895636213,1
1565,79,10,5,10,18,5,5,5,10,64,72:22.868,4342536,31,13,1:13.561,169.10494569767462,1
1566,79,17,9,17,15,6,6,6,8,57,65:58.526,3958639,23,9,1:14.275,189.9666385422854,1
1567,79,2,1,2,16,7,7,7,6,53,80:06.842,4806828,17,3,1:12.274,192.34213106450707,1
1568,79,12,6,12,16,8,8,8,4,66,83:44.445,5024758,51,17,1:13.815,217.2878299481333,1
1569,79,8,4,8,11,9,9,9,2,61,87:15.621,5235062,14,5,1:23.639,206.2125450871433,1
1570,79,4,2,4,1,10,10,10,1,58,81:36.130,4896906,45,16,1:16.838,173.00712530274993,1
1571,79,9,5,9,7,11,11,11,0,64,80:06.351,4806900,37,9,1:21.326,187.06327391664752,1
1572,79,14,7,14,17,12,12,12,0,57,66:38.257,3998458,40,20,1:16.697,222.60348212078466,1
1573,79,18,9,18,8,13,13,13,0,51,67:33.990,4053030,58,5,1:17.147,207.4651384827034,1
1574,79,19,10,19,11,14,14,14,0,51,65:06.030,3906882,21,12,1:11.190,199.0336064253131,1
1575,79,16,8,16,18,15,15,15,0,62,78:36.110,4716967,25,4,1:17.651,181.55277128443151,1
1576,79,7,4,7,16,16,16,16,0,50,97:35.794,5855302,51,19,1:27.239,179.06761783812996,1
1577,79,11,6,11,12,17,17,17,0,53,73:34.565,4414794,33,4,1:21.708,227.52463941271145,1
1578,79,13,7,13,4,18,18,18,0,59,81:26.832,4886575,30,8,1:18.486,197.31604621429094,1
1579,79,20,10,20,13,19,19,19,0,64,89:36.410,5376741,29,14,1:21.524,227.06903122952238,1
1580,79,15,8,15,3,20,20,20,0,60,72:04.649,4324041,10,17,1:14.891,171.30838278191302,1
1581,80,4,2,4,16,1,1,1,25,67,84:26.838,5066668,10,1,1:16.049,188.1523907902525,1
1582,80,3,2,3,3,2,2,2,18,55,72:17.684,4337084,32,7,1:18.375,203.35383069719123,1
1583,80,5,3,5,13,3,3,3,15,68,74:21.355,4461406,33,6,1:22.940,212.11087965171166,1
1584,80,2,1,2,12,4,4,4,12,53,82:42.361,4962500,35,3,1:20.656,199.84582697035512,1
1585,80,6,3,6,20,5,5,5,10,58,75:18.225,4518993,37,16,1:17.994,198.33178530506876,1
1586,80,1,1,1,18,6,6,6,8,55,81:43.453,4903990,59,6,1:23.165,168.41636647657847,1
1587,80,18,9,18,18,7,7,7,6,57,67:28.705,4048656,13,18,1:17.219,185.88689435160757,1
1588,80,16,8,16,2,8,8,8,4,59,85:47.929,5147595,39,12,1:20.356,186.31436927148584,1
1589,80,7,4,7,16,9,9,9,2,51,64:44.527,3884632,29,16,1:16.709,217.4690466230826,1
1590,80,10,5,10,8,10,10,10,1,55,80:34.164,4834562,31,6,1:29.031,202.18653965924898,1
1591,80,14,7,14,17,11,11,11,0,62,85:45.415,5145131,31,7,1:17.917,219.40929186951936,1
1592,80,13,7,13,3,12,12,12,0,58,87:39.046,5259698,30,18,1:20.605,236.375950198329,1
1593,80,8,4,8,1,13,13,13,0,52,72:17.248,4337503,46,7,1:23.130,202.2356926265971,1
1594,80,11,6,11,2,14,14,14,0,64,75:20.746,4520595,31,10,1:23.499,181.9125700420059,1
1595,80,19,10,19,1,15,15,15,0,58,85:39.336,5139003,23,13,1:21.076,220.71622806687057,1
1596,80,12,6,12,6,16,16,16,0,52,75:56.977,4556748,59,6,1:19.234,210.21533177187825,1
1597,80,17,9,17,15,17,17,17,0,65,70:19.294,4219331,57,4,1:22.475,192.8291494487478,1
1598,80,15,8,15,7,18,18,18,0,67,73:29.581,4409563,59,7,1:23.801,210.69469312075108,1
1599,80,20,10,20,14,19,19,19,0,54,71:34.088,4294021,48,8,1:21.654,176.99100426735933,1
1600,80,9,5,9,6,20,20,20,0,65,91:55.209,5515410,10,8,1:27.576,207.64234341185036,1
1601,81,4,2,4,10,1,1,1,25,68,79:46.391,4786620,45,10,1:15.054,237.29696930740823,1
1602,81,1,1,1,20,2,2,2,18,69,71:27.876,4287242,26,16,1:20.831,189.93609366101413,1
1603,81,2,1,2,3,3,3,3,15,69,75:40.183,4540435,13,8,1:22.275,218.77817664079114,1
1604,81,12,6,12,10,4,4,4,12,68,75:34.624,4534374,33,13,1:28.668,206.01993720206377,1
1605,81,18,9,18,10,5,5,5,10,56,75:05.841,4505403,33,1,1:15.525,197.54817556291022,1
1606,81,5,3,5,15,6,6,6,8,57,68:56.351,4136862,47,9,1:19.632,209.32846601484704,1
1607,81,3,2,3,18,7,7,7,6,68,81:16.181,4876271,27,5,1:24.081,193.8873589042864,1
1608,81,7,4,7,5,8,8,8,4,55,86:10.972,5170125,32,10,1:16.567,209.38210339798158,1
1609,81,6,3,6,15,9,9,9,2,59,91:36.650,5496501,18,11,1:30.193,214.79829289470047,1
1610,81,10,5,10,8,10,10,10,1,50,73:55.357,4435812,22,9,1:17.219,171.0794457211117,1
1611,81,13,7,13,17,11,11,11,0,58,73:12.011,4392509,31,19,1:22.691,166.73531041521022,1
1612,81,14,7,14,2,12,12,12,0,57,70:50.905,4250464,56,9,1:21.575,214.35459929384976,1
1613,81,11,6,11,5,13,13,13,0,58,82:34.479,4954773,13,2,1:18.114,198.23200376012818,1
1614,81,9,5,9,1,14,14,14,0,63,81:05.954,4865778,20,7,1:21.833,230.35738626004562,1
1615,81,16,8,16,14,15,15,15,0,58,91:06.552,5466935,30,6,1:19.455,206.3765408715906,1
1616,81,8,4,8,20,16,16,16,0,55,87:14.477,5234060,50,5,1:20.724,190.60132764146522,1
1617,81,19,10,19,17,17,17,17,0,63,88:56.737,5336557,35,19,1:26.025,238.14560342502867,1
1618,81,17,9,17,9,18,18,18,0,69,68:51.251,4131482,40,4,1:15.153,219.50671469777518,1
1619,81,20,10,20,15,19,19,19,0,66,98:26.562,5906741,54,10,1:25.720,212.953773965196,1
1620,81,15,8,15,17,20,20,20,0,65,89:16.614,5356414,31,3,1:17.029,234.19884101999202,1
1621,82,7,4,7,18,1,1,1,25,68,83:05.763,4985627,45,1,1:13.378,222.5425756913192,1
1622,82,6,3,6,4,2,2,2,18,63,79:02.148,4742842,31,9,1:19.673,205.8274891247717,1
1623,82,2,1,2,12,3,3,3,15,54,72:52.424,4372672,31,4,1:22.943,164.49922283210336,1
1624,82,4,2,4,1,4,4,4,12,64,81:22.831,4882482,33,4,1:21.446,208.07354396716286,1
1625,82,10,5,10,13,5,5,5,10,69,91:02.627,5462774,19,1,1:21.641,157.33761564563778,1
1626,82,5,3,5,17,6,6,6,8,61,69:41.663,4181744,39,12,1:20.669,241.99238451900328,1
1627,82,12,6,12,6,7,7,7,6,56,90:00.443,5400458,58,12,1:20.688,187.2186933433597,1
1628,82,9,5,9,1,8,8,8,4,60,67:39.225,4059771,25,3,1:19.563,199.58841145818272,1
1629,82,1,1,1,1,9,9,9,2,60,74:27.948,4467640,50,5,1:22.065,197.01418776513552,1
1630,82,3,2,3,20,10,10,10,1,51,81:50.835,4910000,21,11,1:23.067,248.5474676875937,1
1631,82,19,10,19,15,11,11,11,0,59,79:20.542,4760748,31,6,1:26.288,172.3188697752033,1
1632,82,8,4,8,20,12,12,12,0,69,83:03.059,4983099,49,11,1:19.302,216.50894997978472,1
1633,82,11,6,11,17,13,13,13,0,55,87:55.280,5275378,41,15,1:18.524,207.65479237416906,1
1634,82,14,7,14,1,14,14,14,0,67,86:51.356,5211096,47,1,1:24.806,169.01617132806462,1
1635,82,17,9,17,15,15,15,15,0,55,84:28.856,5068826,58,20,1:27.209,214.4051731766555,1
1636,82,18,9,18,5,16,16,16,0,64,83:07.113,4987303,18,13,1:25.731,202.57617158254817,1
1637,82,16,8,16,10,17,17,17,0,56,83:03.059,4983893,31,5,1:24.371,247.98506616313506,1
1638,82,13,7,13,15,18,18,18,0,55,82:39.051,4959947,21,19,1:19.479,184.35649780553607,1
1639,82,15,8,15,4,19,19,19,0,54,83:04.910,4984766,52,10,1:17.528,223.32418301949696,1
1640,82,20,10,20,3,20,20,20,0,68,98:35.571,5915532,46,3,1:25.359,215.81372420051682,1
1641,83,1,1,1,4,1,1,1,25,67,65:14.174,3914673,40,3,1:18.934,194.92580529867203,1
1642,83,4,2,4,8,2,2,2,18,50,70:33.249,4233260,22,13,1:14.554,255.99648292675664,1
1643,83,11,6,11,12,3,3,3,15,65,79:19.901,4759538,23,19,1:16.111,168.67253312917617,1
1644,83,6,3,6,17,4,4,4,12,68,71:31.669,4291802,53,7,1:12.529,220.73212827729904,1
1645,83,3,2,3,10,5,5,5,10,69,80:15.893,4815093,41,10,1:25.344,208.64240487967538,1
1646,83,9,5,9,7,6,6,6,8,59,75:46.932,4546761,16,5,1:09.718,206.28083058616946,1
1647,83,12,6,12,11,7,7,7,6,51,83:05.866,4985357,22,11,1:25.955,172.067500683261,1
1648,83,2,1,2,1,8,8,8,4,63,73:38.241,4418175,33,11,1:20.487,233.5611120090519,1
1649,83,5,3,5,6,9,9,9,2,50,86:03.301,5163948,51,6,1:19.040,190.26774020592973,1
1650,83,17,9,17,16,10,10,10,1,65,87:40.062,5260003,48,10,1:23.980,209.2039536246008,1
1651,83,8,4,8,4,11,11,11,0,58,81:37.694,4897159,15,17,1:17.948,222.94137297041843,1
1652,83,10,5,10,16,12,12,12,0,52,83:10.419,4990399,44,13,1:26.914,190.49353164635622,1
1653,83,16,8,16,6,13,13,13,0,52,62:18.994,3738871,25,10,1:14.826,220.4932359446311,1
1654,83,7,4,7,10,14,14,14,0,56,73:51.279,4431151,47,1,1:13.464,211.14849210068354,1
1655,83,18,9,18,9,15,15,15,0,60,73:06.691,4386008,34,13,1:10.502,216.37097432879997,1
1656,83,14,7,14,14,16,16,16,0,58,80:08.472,4808545,26,6,1:24.867,196.6751585535834,1
1657,83,19,10,19,17,17,17,17,0,64,66:09.265,3969676,44,20,1:17.803,164.05312463593555,1
1658,83,15,8,15,15,18,18,18,0,59,68:40.920,4120222,26,12,1:17.179,207.3073387427053,1
1659,83,20,10,20,17,19,19,19,0,64,81:32.076,4892722,49,2,1:15.647,192.55730917317302,1
1660,83,13,7,13,11,20,20,20,0,58,83:02.227,4982232,44,11,1:34.962,209.82730274465263,1
1661,84,5,3,5,3,1,1,1,25,58,70:18.721,4218518,28,7,1:19.195,158.6859580433976,1
1662,84,6,3,6,11,2,2,2,18,53,82:32.241,4952269,32,5,1:16.437,179.8428960263711,1
1663,84,12,6,12,12,3,3,3,15,62,92:57.026,5577603,26,5,1:20.051,229.21360664258273,1
1664,84,4,2,4,15,4,4,4,12,67,101:50.817,6110908,11,11,1:35.908,200.57131525555172,1
1665,84,3,2,3,10,5,5,5,10,61,87:22.012,5242292,18,13,1:20.741,169.91702938104044,1
1666,84,2,1,2,10,6,6,6,8,64,76:35.428,4595140,32,8,1:16.612,172.98732483081983,1
1667,84,17,9,17,8,7,7,7,6,63,72:32.708,4352722,26,7,1:19.040,235.3637588808562,1
1668,84,18,9,18,10,8,8,8,4,50,90:07.116,5407972,59,19,1:20.993,170.22812044075192,1
1669,84,13,7,13,10,9,9,9,2,51,80:31.294,4831204,56,19,1:23.617,181.51812305931628,1
1670,84,1,1,1,3,10,10,10,1,66,82:22.326,4942000,35,11,1:22.145,198.2179997961935,1
1671,84,16,8,16,3,11,11,11,0,66,90:01.827,5401338,21,4,1:33.435,196.6245612112418,1
1672,84,20,10,20,10,12,12,12,0,56,74:13.054,4453639,37,18,1:19.936,184.31655915937574,1
1673,84,8,4,8,17,13,13,13,0,53,77:43.611,4663683,55,9,1:33.940,204.18759905579284,1
1674,84,14,7,14,19,14,14,14,0,57,67:16.881,4036835,15,20,1:17.444,219.9842141580865,1
1675,84,10,5,10,9,15,15,15,0,58,83:56.304,5036165,28,17,1:22.053,213.22368452531566,1
1676,84,7,4,7,17,16,16,16,0,65,84:11.084,5051409,21,2,1:20.903,185.50194147480056,1
1677,84,19,10,19,10,17,17,17,0,69,82:26.654,4946852,13,15,1:16.995,197.36724265695761,1
